Statistic Label,Year,Region,UNIT,VALUE,Adjusted Value
Other Crops,2020,Southern,Euro Million,70.32185907,78.83616487668161
Other Crops,2020,Mid-West,Euro Million,4.801341127,5.382669424887892
Other Crops,2020,South-East,Euro Million,46.65552848,52.30440412556054
Other Crops,2020,South-West,Euro Million,18.86498946,21.149091322869953
Other Crops,2020,Eastern and Midland,Euro Million,24.56626302,27.54065360986547
Other Crops,2020,Dublin and Mid-East,Euro Million,19.56727481,21.93640673766816
Other Crops,2020,Midland,Euro Million,4.998988212,5.604246874439462
Other Crops,2021,State,Euro Million,105.030469,114.78739781420765
Other Crops,2021,Northern and Western,Euro Million,1.714654676,1.8739395366120222
Other Crops,2021,Border,Euro Million,1.621842103,1.7725050306010932
Other Crops,2021,West,Euro Million,0.092812573,0.10143450601092896
Other Crops,2021,Southern,Euro Million,78.3051208,85.57936699453552
Other Crops,2021,Mid-West,Euro Million,5.254400512,5.742514220765028
Other Crops,2021,South-East,Euro Million,49.34773919,53.93195539890711
Other Crops,2021,South-West,Euro Million,23.7029811,25.90489737704918
Other Crops,2021,Eastern and Midland,Euro Million,25.01069348,27.334091234972682
Other Crops,2021,Dublin and Mid-East,Euro Million,23.11888967,25.2665460874317
Other Crops,2021,Midland,Euro Million,1.891803808,2.0675451453551914
Other Crops,2022,State,Euro Million,126.474226,130.3858
Other Crops,2022,Northern and Western,Euro Million,3.809090993,3.9268979309278347
Other Crops,2022,Border,Euro Million,3.465285301,3.5724590731958763
Other Crops,2022,West,Euro Million,0.343805692,0.3544388577319587
Other Crops,2022,Southern,Euro Million,78.57840164,81.00866148453606
Other Crops,2022,Mid-West,Euro Million,6.306782129,6.501837246391752
Other Crops,2022,South-East,Euro Million,48.8831633,50.3950137113402
Other Crops,2022,South-West,Euro Million,23.38845621,24.111810525773194
Other Crops,2022,Eastern and Midland,Euro Million,44.08673338,45.45024059793814
Other Crops,2022,Dublin and Mid-East,Euro Million,39.40984213,40.62870322680412
Other Crops,2022,Midland,Euro Million,4.676891249,4.8215373701030915
Goods Output at Producer Prices,2010,State,Euro Million,5513.5,6707.4209245742095
Goods Output at Producer Prices,2010,Northern and Western,Euro Million,1303.6,1585.8880778588807
Goods Output at Producer Prices,2010,Border,Euro Million,756.0,919.7080291970804
Goods Output at Producer Prices,2010,West,Euro Million,547.5,666.0583941605839
Goods Output at Producer Prices,2010,Southern,Euro Million,2948.1,3586.4963503649637
Goods Output at Producer Prices,2010,Mid-West,Euro Million,892.6,1085.888077858881
Goods Output at Producer Prices,2010,South-East,Euro Million,869.6,1057.9075425790754
Goods Output at Producer Prices,2010,South-West,Euro Million,1186.0,1442.8223844282238
Goods Output at Producer Prices,2010,Eastern and Midland,Euro Million,1261.8,1535.036496350365
Goods Output at Producer Prices,2010,Dublin and Mid-East,Euro Million,738.1,897.9318734793188
Goods Output at Producer Prices,2010,Midland,Euro Million,523.7,637.1046228710463
Goods Output at Producer Prices,2011,State,Euro Million,6251.8,7398.579881656805
Goods Output at Producer Prices,2011,Northern and Western,Euro Million,1457.8,1725.207100591716
Goods Output at Producer Prices,2011,Border,Euro Million,839.1,993.01775147929
Goods Output at Producer Prices,2011,West,Euro Million,618.7,732.1893491124262
Goods Output at Producer Prices,2011,Southern,Euro Million,3377.5,3997.0414201183435
Goods Output at Producer Prices,2011,Mid-West,Euro Million,1042.1,1233.2544378698224
Goods Output at Producer Prices,2011,South-East,Euro Million,970.0,1147.9289940828403
Goods Output at Producer Prices,2011,South-West,Euro Million,1365.3,1615.7396449704142
Goods Output at Producer Prices,2011,Eastern and Midland,Euro Million,1416.5,1676.3313609467457
Goods Output at Producer Prices,2011,Dublin and Mid-East,Euro Million,822.7,973.6094674556214
Goods Output at Producer Prices,2011,Midland,Euro Million,593.8,702.7218934911242
Goods Output at Producer Prices,2012,State,Euro Million,6541.8,7687.1915393654535
Goods Output at Producer Prices,2012,Northern and Western,Euro Million,1578.8,1855.2291421856642
Goods Output at Producer Prices,2012,Border,Euro Million,909.2,1068.3901292596947
Goods Output at Producer Prices,2012,West,Euro Million,669.6,786.8390129259695
Goods Output at Producer Prices,2012,Southern,Euro Million,3466.2,4073.090481786134
Goods Output at Producer Prices,2012,Mid-West,Euro Million,1082.8,1272.3854289071683
Goods Output at Producer Prices,2012,South-East,Euro Million,1033.1,1213.9835487661576
Goods Output at Producer Prices,2012,South-West,Euro Million,1350.3,1586.7215041128086
Goods Output at Producer Prices,2012,Eastern and Midland,Euro Million,1496.8,1758.8719153936547
Goods Output at Producer Prices,2012,Dublin and Mid-East,Euro Million,862.9,1013.9835487661576
Goods Output at Producer Prices,2012,Midland,Euro Million,633.9,744.8883666274971
Goods Output at Producer Prices,2013,State,Euro Million,7346.3,8602.224824355972
Goods Output at Producer Prices,2013,Northern and Western,Euro Million,1704.7,1996.135831381733
Goods Output at Producer Prices,2013,Border,Euro Million,984.7,1153.0444964871194
Goods Output at Producer Prices,2013,West,Euro Million,720.0,843.0913348946135
Goods Output at Producer Prices,2013,Southern,Euro Million,3960.2,4637.2365339578455
Goods Output at Producer Prices,2013,Mid-West,Euro Million,1229.2,1439.344262295082
Goods Output at Producer Prices,2013,South-East,Euro Million,1142.8,1338.1733021077282
Goods Output at Producer Prices,2013,South-West,Euro Million,1588.3,1859.8360655737704
Goods Output at Producer Prices,2013,Eastern and Midland,Euro Million,1681.4,1968.8524590163936
Goods Output at Producer Prices,2013,Dublin and Mid-East,Euro Million,970.2,1136.065573770492
Goods Output at Producer Prices,2013,Midland,Euro Million,711.2,832.7868852459017
Goods Output at Producer Prices,2014,State,Euro Million,6968.9,8131.73862310385
Goods Output at Producer Prices,2014,Northern and Western,Euro Million,1607.0,1875.1458576429404
Goods Output at Producer Prices,2014,Border,Euro Million,931.6,1087.0478413068845
Goods Output at Producer Prices,2014,West,Euro Million,675.4,788.098016336056
Goods Output at Producer Prices,2014,Southern,Euro Million,3775.3,4405.250875145858
Goods Output at Producer Prices,2014,Mid-West,Euro Million,1180.7,1377.7129521586933
Goods Output at Producer Prices,2014,South-East,Euro Million,1073.2,1252.2753792298718
Goods Output at Producer Prices,2014,South-West,Euro Million,1521.4,1775.262543757293
Goods Output at Producer Prices,2014,Eastern and Midland,Euro Million,1586.6,1851.3418903150525
Goods Output at Producer Prices,2014,Dublin and Mid-East,Euro Million,915.0,1067.6779463243874
Goods Output at Producer Prices,2014,Midland,Euro Million,671.6,783.6639439906652
Goods Output at Producer Prices,2015,State,Euro Million,7139.1,8349.82456140351
Goods Output at Producer Prices,2015,Northern and Western,Euro Million,1667.8,1950.643274853801
Goods Output at Producer Prices,2015,Border,Euro Million,955.4,1117.4269005847952
Goods Output at Producer Prices,2015,West,Euro Million,712.4,833.2163742690058
Goods Output at Producer Prices,2015,Southern,Euro Million,3792.3,4435.438596491228
Goods Output at Producer Prices,2015,Mid-West,Euro Million,1178.6,1378.4795321637425
Goods Output at Producer Prices,2015,South-East,Euro Million,1121.1,1311.2280701754385
Goods Output at Producer Prices,2015,South-West,Euro Million,1492.7,1745.8479532163742
Goods Output at Producer Prices,2015,Eastern and Midland,Euro Million,1679.0,1963.7426900584794
Goods Output at Producer Prices,2015,Dublin and Mid-East,Euro Million,959.4,1122.1052631578946
Goods Output at Producer Prices,2015,Midland,Euro Million,719.6,841.6374269005847
Goods Output at Producer Prices,2016,State,Euro Million,7065.5,8234.848484848486
Goods Output at Producer Prices,2016,Northern and Western,Euro Million,1649.9,1922.9603729603732
Goods Output at Producer Prices,2016,Border,Euro Million,949.9,1107.109557109557
Goods Output at Producer Prices,2016,West,Euro Million,700.0,815.8508158508159
Goods Output at Producer Prices,2016,Southern,Euro Million,3731.8,4349.41724941725
Goods Output at Producer Prices,2016,Mid-West,Euro Million,1178.1,1373.076923076923
Goods Output at Producer Prices,2016,South-East,Euro Million,1094.3,1275.4079254079254
Goods Output at Producer Prices,2016,South-West,Euro Million,1459.4,1700.9324009324012
Goods Output at Producer Prices,2016,Eastern and Midland,Euro Million,1683.8,1962.4708624708626
Goods Output at Producer Prices,2016,Dublin and Mid-East,Euro Million,974.7,1136.0139860139861
Goods Output at Producer Prices,2016,Midland,Euro Million,709.1,826.4568764568766
Goods Output at Producer Prices,2017,State,Euro Million,8146.500081,9385.368756912443
Goods Output at Producer Prices,2017,Northern and Western,Euro Million,1808.975849,2084.0735587557606
Goods Output at Producer Prices,2017,Border,Euro Million,1031.832929,1188.7476140552997
Goods Output at Producer Prices,2017,West,Euro Million,777.1429198,895.3259444700461
Goods Output at Producer Prices,2017,Southern,Euro Million,4429.504671,5103.115980414746
Goods Output at Producer Prices,2017,Mid-West,Euro Million,1362.810398,1570.058062211982
Goods Output at Producer Prices,2017,South-East,Euro Million,1293.196441,1489.8576509216591
Goods Output at Producer Prices,2017,South-West,Euro Million,1773.497832,2043.200267281106
Goods Output at Producer Prices,2017,Eastern and Midland,Euro Million,1908.019562,2198.1792188940094
Goods Output at Producer Prices,2017,Dublin and Mid-East,Euro Million,1100.94379,1268.3684216589863
Goods Output at Producer Prices,2017,Midland,Euro Million,807.0757722,929.8107974654379
Goods Output at Producer Prices,2018,State,Euro Million,8199.792661,9349.820594070696
Goods Output at Producer Prices,2018,Northern and Western,Euro Million,1754.043121,2000.0491687571266
Goods Output at Producer Prices,2018,Border,Euro Million,1020.187649,1163.2698392246293
Goods Output at Producer Prices,2018,West,Euro Million,733.8554722,836.7793297605473
Goods Output at Producer Prices,2018,Southern,Euro Million,4503.00039,5134.550045610034
Goods Output at Producer Prices,2018,Mid-West,Euro Million,1409.460386,1607.138410490308
Goods Output at Producer Prices,2018,South-East,Euro Million,1348.834634,1538.0098449258837
Goods Output at Producer Prices,2018,South-West,Euro Million,1744.70537,1989.4017901938425
Goods Output at Producer Prices,2018,Eastern and Midland,Euro Million,1942.74915,2215.2213797035347
Goods Output at Producer Prices,2018,Dublin and Mid-East,Euro Million,1119.381669,1276.3759053591791
Goods Output at Producer Prices,2018,Midland,Euro Million,823.3674808,938.8454741163056
Goods Output at Producer Prices,2019,State,Euro Million,7954.739059,8978.260788939053
Goods Output at Producer Prices,2019,Northern and Western,Euro Million,1732.954058,1955.9300880361175
Goods Output at Producer Prices,2019,Border,Euro Million,1030.946448,1163.5964424379233
Goods Output at Producer Prices,2019,West,Euro Million,702.0076104,792.3336460496614
Goods Output at Producer Prices,2019,Southern,Euro Million,4339.907252,4898.315182844244
Goods Output at Producer Prices,2019,Mid-West,Euro Million,1345.049944,1518.1150609480815
Goods Output at Producer Prices,2019,South-East,Euro Million,1305.195097,1473.132163656885
Goods Output at Producer Prices,2019,South-West,Euro Million,1689.662211,1907.067958239278
Goods Output at Producer Prices,2019,Eastern and Midland,Euro Million,1881.877748,2124.015516930023
Goods Output at Producer Prices,2019,Dublin and Mid-East,Euro Million,1082.307952,1221.5665372460496
Goods Output at Producer Prices,2019,Midland,Euro Million,799.5697962,902.4489799097066
Goods Output at Producer Prices,2020,State,Euro Million,8376.487518,9390.68107399103
Goods Output at Producer Prices,2020,Northern and Western,Euro Million,1873.296905,2100.1086378923765
Goods Output at Producer Prices,2020,Border,Euro Million,1086.694591,1218.2674786995515
Goods Output at Producer Prices,2020,West,Euro Million,786.6023145,881.8411597533632
Goods Output at Producer Prices,2020,Southern,Euro Million,4553.178661,5104.460382286995
Goods Output at Producer Prices,2020,Mid-West,Euro Million,1422.402216,1594.62131838565
Goods Output at Producer Prices,2020,South-East,Euro Million,1385.623903,1553.390025784753
Goods Output at Producer Prices,2020,South-West,Euro Million,1745.152542,1956.4490381165917
Goods Output at Producer Prices,2020,Eastern and Midland,Euro Million,1950.011951,2186.112052690583
Goods Output at Producer Prices,2020,Dublin and Mid-East,Euro Million,1099.154799,1232.2363217488787
Goods Output at Producer Prices,2020,Midland,Euro Million,850.857152,953.875730941704
Goods Output at Producer Prices,2021,State,Euro Million,9605.374285,10497.67681420765
Goods Output at Producer Prices,2021,Northern and Western,Euro Million,2047.21507,2237.3935191256833
Goods Output at Producer Prices,2021,Border,Euro Million,1174.766235,1283.897524590164
Goods Output at Producer Prices,2021,West,Euro Million,872.4488347,953.4959942076504
Goods Output at Producer Prices,2021,Southern,Euro Million,5291.116003,5782.640440437159
Goods Output at Producer Prices,2021,Mid-West,Euro Million,1628.916582,1780.2367016393446
Goods Output at Producer Prices,2021,South-East,Euro Million,1608.317645,1757.7242021857926
Goods Output at Producer Prices,2021,South-West,Euro Million,2053.881776,2244.6795366120223
Goods Output at Producer Prices,2021,Eastern and Midland,Euro Million,2267.043213,2477.642855737705
Goods Output at Producer Prices,2021,Dublin and Mid-East,Euro Million,1314.901003,1437.0502765027322
Goods Output at Producer Prices,2021,Midland,Euro Million,952.1422096,1040.5925787978142
Goods Output at Producer Prices,2022,State,Euro Million,12285.32551,12665.284030927834
Goods Output at Producer Prices,2022,Northern and Western,Euro Million,2485.535579,2562.4078134020615
Goods Output at Producer Prices,2022,Border,Euro Million,1433.0755,1477.397422680412
Goods Output at Producer Prices,2022,West,Euro Million,1052.460079,1085.0103907216494
Goods Output at Producer Prices,2022,Southern,Euro Million,6912.422994,7126.209272164947
Goods Output at Producer Prices,2022,Mid-West,Euro Million,2099.747655,2164.688304123711
Goods Output at Producer Prices,2022,South-East,Euro Million,2093.05841,2157.7921752577317
Goods Output at Producer Prices,2022,South-West,Euro Million,2719.616929,2803.7287927835046
Goods Output at Producer Prices,2022,Eastern and Midland,Euro Million,2887.366941,2976.666949484536
Goods Output at Producer Prices,2022,Dublin and Mid-East,Euro Million,1633.33369,1683.8491649484533
Goods Output at Producer Prices,2022,Midland,Euro Million,1254.033251,1292.8177845360824
Contract Work - Output,2010,State,Euro Million,319.2,388.3211678832117
Contract Work - Output,2010,Northern and Western,Euro Million,65.1,79.1970802919708
Contract Work - Output,2010,Border,Euro Million,31.5,38.32116788321168
Contract Work - Output,2010,West,Euro Million,33.6,40.87591240875913
Contract Work - Output,2010,Southern,Euro Million,177.4,215.81508515815088
Contract Work - Output,2010,Mid-West,Euro Million,56.8,69.09975669099757
Contract Work - Output,2010,South-East,Euro Million,49.8,60.583941605839414
Contract Work - Output,2010,South-West,Euro Million,70.8,86.13138686131387
Contract Work - Output,2010,Eastern and Midland,Euro Million,76.7,93.30900243309003
Contract Work - Output,2010,Dublin and Mid-East,Euro Million,44.9,54.62287104622871
Contract Work - Output,2010,Midland,Euro Million,31.8,38.68613138686132
Contract Work - Output,2011,State,Euro Million,335.4,396.9230769230769
Contract Work - Output,2011,Northern and Western,Euro Million,66.3,78.46153846153847
Contract Work - Output,2011,Border,Euro Million,28.7,33.96449704142012
Contract Work - Output,2011,West,Euro Million,37.6,44.49704142011835
Contract Work - Output,2011,Southern,Euro Million,188.7,223.31360946745562
Contract Work - Output,2011,Mid-West,Euro Million,65.0,76.92307692307692
Contract Work - Output,2011,South-East,Euro Million,56.8,67.2189349112426
Contract Work - Output,2011,South-West,Euro Million,66.9,79.1715976331361
Contract Work - Output,2011,Eastern and Midland,Euro Million,80.4,95.14792899408285
Contract Work - Output,2011,Dublin and Mid-East,Euro Million,47.8,56.5680473372781
Contract Work - Output,2011,Midland,Euro Million,32.6,38.57988165680474
Contract Work - Output,2012,State,Euro Million,323.8,380.4935370152762
Contract Work - Output,2012,Northern and Western,Euro Million,72.1,84.72385428907168
Contract Work - Output,2012,Border,Euro Million,33.1,38.895417156286726
Contract Work - Output,2012,West,Euro Million,39.0,45.82843713278496
Contract Work - Output,2012,Southern,Euro Million,180.3,211.86839012925975
Contract Work - Output,2012,Mid-West,Euro Million,62.2,73.09048178613398
Contract Work - Output,2012,South-East,Euro Million,50.7,59.576968272620455
Contract Work - Output,2012,South-West,Euro Million,67.4,79.20094007050531
Contract Work - Output,2012,Eastern and Midland,Euro Million,71.5,84.01880141010577
Contract Work - Output,2012,Dublin and Mid-East,Euro Million,41.1,48.296122209165695
Contract Work - Output,2012,Midland,Euro Million,30.4,35.72267920094007
Contract Work - Output,2013,State,Euro Million,365.8,428.3372365339578
Contract Work - Output,2013,Northern and Western,Euro Million,75.9,88.87587822014052
