,Statistic Label,Year,Region,UNIT,VALUE,Adjusted Value
3793,Seeds,2016,Dublin and Mid-East,Euro Million,15.6,18.181818181818183
3794,Seeds,2016,Midland,Euro Million,6.5,7.575757575757576
3795,Seeds,2017,State,Euro Million,67.43129784,77.6858270046083
3796,Seeds,2017,Northern and Western,Euro Million,11.23135057,12.93934397465438
3797,Seeds,2017,Border,Euro Million,5.46227375,6.292942108294931
3798,Seeds,2017,West,Euro Million,5.769076822,6.646401868663594
3799,Seeds,2017,Southern,Euro Million,34.26711361,39.47824148617512
3800,Seeds,2017,Mid-West,Euro Million,8.676719246,9.996220329493088
3801,Seeds,2017,South-East,Euro Million,14.27395568,16.444649400921662
3802,Seeds,2017,South-West,Euro Million,11.31643869,13.037371762672812
3803,Seeds,2017,Eastern and Midland,Euro Million,21.93283366,25.268241543778803
3804,Seeds,2017,Dublin and Mid-East,Euro Million,15.57004249,17.937836970046085
3805,Seeds,2017,Midland,Euro Million,6.362791169,7.330404572580647
3806,Seeds,2018,State,Euro Million,74.56784776,85.02605217787914
3807,Seeds,2018,Northern and Western,Euro Million,12.2714056,13.992480729760548
3808,Seeds,2018,Border,Euro Million,5.866453382,6.689228485746865
3809,Seeds,2018,West,Euro Million,6.404952214,7.3032522394526795
3810,Seeds,2018,Southern,Euro Million,38.63496636,44.05355343215508
3811,Seeds,2018,Mid-West,Euro Million,10.41217853,11.872495473204106
3812,Seeds,2018,South-East,Euro Million,15.5231269,17.700258722919042
3813,Seeds,2018,South-West,Euro Million,12.69966093,14.480799236031928
3814,Seeds,2018,Eastern and Midland,Euro Million,23.66147581,26.980018027366018
3815,Seeds,2018,Dublin and Mid-East,Euro Million,16.40843238,18.70972905359179
3816,Seeds,2018,Midland,Euro Million,7.253043426,8.270288969213226
3817,Seeds,2019,State,Euro Million,78.45341555,88.54787308126411
3818,Seeds,2019,Northern and Western,Euro Million,11.03568272,12.455623837471785
3819,Seeds,2019,Border,Euro Million,5.47948687,6.184522426636569
3820,Seeds,2019,West,Euro Million,5.556195848,6.271101408577878
3821,Seeds,2019,Southern,Euro Million,40.3649111,45.55859040632055
3822,Seeds,2019,Mid-West,Euro Million,9.360300482,10.564673230248307
3823,Seeds,2019,South-East,Euro Million,17.63689365,19.90620050790068
3824,Seeds,2019,South-West,Euro Million,13.36771697,15.087716670428895
3825,Seeds,2019,Eastern and Midland,Euro Million,27.05282173,30.533658837471787
3826,Seeds,2019,Dublin and Mid-East,Euro Million,19.86357062,22.419379932279913
3827,Seeds,2019,Midland,Euro Million,7.189251105,8.114278899548534
3828,Seeds,2020,State,Euro Million,74.5308187,83.55472948430493
3829,Seeds,2020,Northern and Western,Euro Million,12.45490013,13.962892522421525
3830,Seeds,2020,Border,Euro Million,6.122524193,6.863816359865471
3831,Seeds,2020,West,Euro Million,6.332375933,7.099076158071748
3832,Seeds,2020,Southern,Euro Million,38.14901003,42.76794846412556
3833,Seeds,2020,Mid-West,Euro Million,8.838789105,9.90895639573991
3834,Seeds,2020,South-East,Euro Million,16.69016682,18.710949349775785
3835,Seeds,2020,South-West,Euro Million,12.62005411,14.148042724215244
3836,Seeds,2020,Eastern and Midland,Euro Million,23.92690854,26.823888497757846
3837,Seeds,2020,Dublin and Mid-East,Euro Million,16.93735414,18.988065179372196
3838,Seeds,2020,Midland,Euro Million,6.989554401,7.835823319506726
3839,Seeds,2021,State,Euro Million,76.00842912,83.06932144262296
3840,Seeds,2021,Northern and Western,Euro Million,12.51299913,13.675408885245904
3841,Seeds,2021,Border,Euro Million,6.013070938,6.571662227322405
3842,Seeds,2021,West,Euro Million,6.499928191,7.1037466568306025
3843,Seeds,2021,Southern,Euro Million,39.13879469,42.77463900546448
3844,Seeds,2021,Mid-West,Euro Million,9.055164163,9.896354276502734
3845,Seeds,2021,South-East,Euro Million,17.23974577,18.841252207650275
3846,Seeds,2021,South-West,Euro Million,12.84388476,14.037032524590165
3847,Seeds,2021,Eastern and Midland,Euro Million,24.3566353,26.61927355191257
3848,Seeds,2021,Dublin and Mid-East,Euro Million,17.63505154,19.2732803715847
3849,Seeds,2021,Midland,Euro Million,6.721583768,7.34599318907104
3850,Seeds,2022,State,Euro Million,96.72350464,99.71495323711339
3851,Seeds,2022,Northern and Western,Euro Million,17.3355341,17.871684639175257
3852,Seeds,2022,Border,Euro Million,9.031175401,9.31049010412371
3853,Seeds,2022,West,Euro Million,8.304358698,8.561194534020617
3854,Seeds,2022,Southern,Euro Million,49.19993765,50.721585206185566
3855,Seeds,2022,Mid-West,Euro Million,10.58542048,10.9128046185567
3856,Seeds,2022,South-East,Euro Million,20.73430598,21.375573175257728
3857,Seeds,2022,South-West,Euro Million,17.8802112,18.43320742268041
3858,Seeds,2022,Eastern and Midland,Euro Million,30.18803289,31.121683391752573
3859,Seeds,2022,Dublin and Mid-East,Euro Million,21.87890783,22.555575082474224
3860,Seeds,2022,Midland,Euro Million,8.309125057,8.566108306185566
3861,Maintenance and Repairs,2010,State,Euro Million,418.5,509.1240875912409
3862,Maintenance and Repairs,2010,Northern and Western,Euro Million,88.7,107.90754257907544
3863,Maintenance and Repairs,2010,Border,Euro Million,47.4,57.66423357664234
3864,Maintenance and Repairs,2010,West,Euro Million,41.3,50.24330900243309
3865,Maintenance and Repairs,2010,Southern,Euro Million,236.3,287.4695863746959
3866,Maintenance and Repairs,2010,Mid-West,Euro Million,70.6,85.88807785888078
3867,Maintenance and Repairs,2010,South-East,Euro Million,67.2,81.75182481751825
3868,Maintenance and Repairs,2010,South-West,Euro Million,98.5,119.82968369829685
3869,Maintenance and Repairs,2010,Eastern and Midland,Euro Million,93.5,113.74695863746959
3870,Maintenance and Repairs,2010,Dublin and Mid-East,Euro Million,47.9,58.272506082725066
3871,Maintenance and Repairs,2010,Midland,Euro Million,45.6,55.47445255474453
3872,Maintenance and Repairs,2011,State,Euro Million,428.3,506.8639053254438
3873,Maintenance and Repairs,2011,Northern and Western,Euro Million,87.7,103.78698224852072
3874,Maintenance and Repairs,2011,Border,Euro Million,48.8,57.751479289940825
3875,Maintenance and Repairs,2011,West,Euro Million,38.9,46.03550295857988
3876,Maintenance and Repairs,2011,Southern,Euro Million,240.3,284.3786982248521
3877,Maintenance and Repairs,2011,Mid-West,Euro Million,74.6,88.28402366863905
3878,Maintenance and Repairs,2011,South-East,Euro Million,68.8,81.42011834319527
3879,Maintenance and Repairs,2011,South-West,Euro Million,96.8,114.55621301775147
3880,Maintenance and Repairs,2011,Eastern and Midland,Euro Million,100.3,118.69822485207101
3881,Maintenance and Repairs,2011,Dublin and Mid-East,Euro Million,51.5,60.94674556213018
3882,Maintenance and Repairs,2011,Midland,Euro Million,48.9,57.8698224852071
3883,Maintenance and Repairs,2012,State,Euro Million,445.8,523.8542890716805
3884,Maintenance and Repairs,2012,Northern and Western,Euro Million,97.8,114.92361927144538
3885,Maintenance and Repairs,2012,Border,Euro Million,54.5,64.04230317273796
3886,Maintenance and Repairs,2012,West,Euro Million,43.3,50.88131609870741
3887,Maintenance and Repairs,2012,Southern,Euro Million,245.0,287.8965922444184
3888,Maintenance and Repairs,2012,Mid-West,Euro Million,73.9,86.83901292596947
3889,Maintenance and Repairs,2012,South-East,Euro Million,71.5,84.01880141010577
3890,Maintenance and Repairs,2012,South-West,Euro Million,99.6,117.03877790834314
3891,Maintenance and Repairs,2012,Eastern and Midland,Euro Million,103.0,121.03407755581671
3892,Maintenance and Repairs,2012,Dublin and Mid-East,Euro Million,57.7,67.80258519388956
3893,Maintenance and Repairs,2012,Midland,Euro Million,45.3,53.23149236192715
3894,Maintenance and Repairs,2013,State,Euro Million,441.4,516.8618266978922
3895,Maintenance and Repairs,2013,Northern and Western,Euro Million,92.6,108.43091334894612
3896,Maintenance and Repairs,2013,Border,Euro Million,48.8,57.14285714285714
3897,Maintenance and Repairs,2013,West,Euro Million,43.8,51.28805620608899
3898,Maintenance and Repairs,2013,Southern,Euro Million,243.8,285.480093676815
3899,Maintenance and Repairs,2013,Mid-West,Euro Million,72.9,85.36299765807964
3900,Maintenance and Repairs,2013,South-East,Euro Million,70.9,83.02107728337236
3901,Maintenance and Repairs,2013,South-West,Euro Million,100.0,117.09601873536299
3902,Maintenance and Repairs,2013,Eastern and Midland,Euro Million,105.0,122.95081967213115
3903,Maintenance and Repairs,2013,Dublin and Mid-East,Euro Million,57.8,67.68149882903981
3904,Maintenance and Repairs,2013,Midland,Euro Million,47.2,55.269320843091336
3905,Maintenance and Repairs,2014,State,Euro Million,452.3,527.7712952158694
3906,Maintenance and Repairs,2014,Northern and Western,Euro Million,104.9,122.40373395565929
3907,Maintenance and Repairs,2014,Border,Euro Million,56.3,65.69428238039673
3908,Maintenance and Repairs,2014,West,Euro Million,48.7,56.82613768961494
3909,Maintenance and Repairs,2014,Southern,Euro Million,240.8,280.9801633605601
3910,Maintenance and Repairs,2014,Mid-West,Euro Million,82.6,96.38273045507584
3911,Maintenance and Repairs,2014,South-East,Euro Million,71.8,83.78063010501751
3912,Maintenance and Repairs,2014,South-West,Euro Million,86.4,100.81680280046675
3913,Maintenance and Repairs,2014,Eastern and Midland,Euro Million,106.6,124.38739789964994
3914,Maintenance and Repairs,2014,Dublin and Mid-East,Euro Million,56.9,66.39439906651108
3915,Maintenance and Repairs,2014,Midland,Euro Million,49.7,57.99299883313886
3916,Maintenance and Repairs,2015,State,Euro Million,431.0,504.09356725146193
3917,Maintenance and Repairs,2015,Northern and Western,Euro Million,101.4,118.59649122807018
3918,Maintenance and Repairs,2015,Border,Euro Million,51.6,60.35087719298245
3919,Maintenance and Repairs,2015,West,Euro Million,49.8,58.24561403508771
3920,Maintenance and Repairs,2015,Southern,Euro Million,226.1,264.4444444444444
3921,Maintenance and Repairs,2015,Mid-West,Euro Million,79.3,92.7485380116959
3922,Maintenance and Repairs,2015,South-East,Euro Million,63.8,74.61988304093566
3923,Maintenance and Repairs,2015,South-West,Euro Million,83.0,97.07602339181285
3924,Maintenance and Repairs,2015,Eastern and Midland,Euro Million,103.4,120.93567251461988
3925,Maintenance and Repairs,2015,Dublin and Mid-East,Euro Million,55.8,65.26315789473684
3926,Maintenance and Repairs,2015,Midland,Euro Million,47.7,55.78947368421053
3927,Maintenance and Repairs,2016,State,Euro Million,451.4,526.1072261072261
3928,Maintenance and Repairs,2016,Northern and Western,Euro Million,112.6,131.23543123543124
3929,Maintenance and Repairs,2016,Border,Euro Million,58.0,67.59906759906761
3930,Maintenance and Repairs,2016,West,Euro Million,54.6,63.63636363636364
3931,Maintenance and Repairs,2016,Southern,Euro Million,226.7,264.2191142191142
3932,Maintenance and Repairs,2016,Mid-West,Euro Million,77.5,90.32634032634033
3933,Maintenance and Repairs,2016,South-East,Euro Million,70.3,81.93473193473193
3934,Maintenance and Repairs,2016,South-West,Euro Million,78.9,91.95804195804197
3935,Maintenance and Repairs,2016,Eastern and Midland,Euro Million,112.1,130.65268065268066
3936,Maintenance and Repairs,2016,Dublin and Mid-East,Euro Million,66.5,77.50582750582751
3937,Maintenance and Repairs,2016,Midland,Euro Million,45.5,53.03030303030303
3938,Maintenance and Repairs,2017,State,Euro Million,470.2750595,541.7915432027651
3939,Maintenance and Repairs,2017,Northern and Western,Euro Million,116.1618578,133.8270251152074
3940,Maintenance and Repairs,2017,Border,Euro Million,57.21022639,65.91039906682029
3941,Maintenance and Repairs,2017,West,Euro Million,58.95163142,67.91662605990784
3942,Maintenance and Repairs,2017,Southern,Euro Million,239.7204096,276.1755870967742
3943,Maintenance and Repairs,2017,Mid-West,Euro Million,80.73790804,93.0160230875576
3944,Maintenance and Repairs,2017,South-East,Euro Million,68.87919321,79.35390922811061
3945,Maintenance and Repairs,2017,South-West,Euro Million,90.10330835,103.80565478110601
3946,Maintenance and Repairs,2017,Eastern and Midland,Euro Million,114.3927921,131.78893099078343
3947,Maintenance and Repairs,2017,Dublin and Mid-East,Euro Million,61.37147433,70.70446351382489
3948,Maintenance and Repairs,2017,Midland,Euro Million,53.02131779,61.0844675
3949,Maintenance and Repairs,2018,State,Euro Million,464.9539866,530.1641808437856
3950,Maintenance and Repairs,2018,Northern and Western,Euro Million,111.2955337,126.9048274800456
3951,Maintenance and Repairs,2018,Border,Euro Million,63.97860299,72.95165677309008
3952,Maintenance and Repairs,2018,West,Euro Million,47.31693075,53.95317075256556
3953,Maintenance and Repairs,2018,Southern,Euro Million,245.8076969,280.2824366020524
3954,Maintenance and Repairs,2018,Mid-West,Euro Million,88.20047343,100.57066525655645
3955,Maintenance and Repairs,2018,South-East,Euro Million,66.05516167,75.31945458380844
3956,Maintenance and Repairs,2018,South-West,Euro Million,91.55206177,104.39231672748004
3957,Maintenance and Repairs,2018,Eastern and Midland,Euro Million,107.850756,122.97691676168758
3958,Maintenance and Repairs,2018,Dublin and Mid-East,Euro Million,57.97524934,66.10632763968073
3959,Maintenance and Repairs,2018,Midland,Euro Million,49.87550662,56.87058907639681
3960,Maintenance and Repairs,2019,State,Euro Million,477.1507722,538.5448896162528
3961,Maintenance and Repairs,2019,Northern and Western,Euro Million,118.552002,133.80587133182846
3962,Maintenance and Repairs,2019,Border,Euro Million,61.37974726,69.27736711060949
3963,Maintenance and Repairs,2019,West,Euro Million,57.1722547,64.52850417607225
3964,Maintenance and Repairs,2019,Southern,Euro Million,244.2832149,275.714689503386
3965,Maintenance and Repairs,2019,Mid-West,Euro Million,90.52695722,102.17489528216706
3966,Maintenance and Repairs,2019,South-East,Euro Million,69.29217035,78.20786721218963
3967,Maintenance and Repairs,2019,South-West,Euro Million,84.46408734,95.33192702031604
3968,Maintenance and Repairs,2019,Eastern and Midland,Euro Million,114.3155554,129.0243288939052
3969,Maintenance and Repairs,2019,Dublin and Mid-East,Euro Million,61.31710191,69.2066612979684
3970,Maintenance and Repairs,2019,Midland,Euro Million,52.99845344,59.81766753950339
3971,Maintenance and Repairs,2020,State,Euro Million,522.5136417,585.7776252242152
3972,Maintenance and Repairs,2020,Northern and Western,Euro Million,130.0582543,145.8052178251121
3973,Maintenance and Repairs,2020,Border,Euro Million,69.07183122,77.4347883632287
3974,Maintenance and Repairs,2020,West,Euro Million,60.98642306,68.37042943946187
3975,Maintenance and Repairs,2020,Southern,Euro Million,268.2684503,300.74938374439455
3976,Maintenance and Repairs,2020,Mid-West,Euro Million,95.24558488,106.77756152466367
3977,Maintenance and Repairs,2020,South-East,Euro Million,79.63085439,89.27225828475335
3978,Maintenance and Repairs,2020,South-West,Euro Million,93.39201101,104.69956391255604
3979,Maintenance and Repairs,2020,Eastern and Midland,Euro Million,124.1869372,139.22302376681614
3980,Maintenance and Repairs,2020,Dublin and Mid-East,Euro Million,64.38619942,72.1818379147982
3981,Maintenance and Repairs,2020,Midland,Euro Million,59.80073774,67.04118580717488
3982,Maintenance and Repairs,2021,State,Euro Million,546.808896,597.6053508196721
3983,Maintenance and Repairs,2021,Northern and Western,Euro Million,132.2102466,144.49207278688527
3984,Maintenance and Repairs,2021,Border,Euro Million,64.50952529,70.50221343169399
3985,Maintenance and Repairs,2021,West,Euro Million,67.70072131,73.98985935519127
